;pdf_name;page_nr;page_section;climate_related_no;climate_related_yes;domain_MetricsTargets;domain_RiskManagement;domain_Strategy;domain_Governance;ron_risk;ron_opportunity;ron_neutral;transition_risk_label;text
0;Commerzbank_2022_EN-2;1;0;0.004021442495286465;0.9959784746170044;0.3154618442058563;0.16704677045345306;0.447904109954834;0.06958726793527603;0.2715631127357483;0.2254064381122589;0.5030304789543152;;42 Commerzbank Annual Report 2022 Combined separate non-financial report Section Content Concerns in accordance with the CSR-RUG About this report • Statutory requirements and background 1. Taking responsibility • Introduction • Relevant milestones in 2022 • External assessment of our sustainability performance 2.
1;Commerzbank_2022_EN-2;1;0;0.001699512475170195;0.9983004927635193;0.03672032430768013;0.1395924687385559;0.7540326118469238;0.0696546882390976;0.09608259797096252;0.36385422945022583;0.5400632619857788;;Anchoring sustainability in our strategy /CR Governance structures expanded /CR Key issues analysed /CR Pursuing net zero target • Establishment and management of our sustainability strategy • Focus topics for sust ainability management • Our road to net zero emissions • Environmental protection • Respect for human rights 3.
2;Commerzbank_2022_EN-2;1;0;0.0015825274167582393;0.9984174966812134;0.008519724011421204;0.0725068673491478;0.09830857813358307;0.8206648826599121;;;;;Responsible management /CR Making our stance clear /CR Evaluating environmental and social criteria /CR Reducing financed emissions /CR Incorporating EU taxonomy /CR Managing climate and biodiversity risks • Guidelines provided via the ESG framework • Sustainability as part of risk management • Science-based emissions reductions • Classification under the EU taxonomy • Materiality of climate and biodiversity risks • Environmental protection • Respect for human rights 4.
3;Commerzbank_2022_EN-2;1;0;0.002711941720917821;0.9972881078720093;0.0724896639585495;0.2885790765285492;0.5134782195091248;0.1254531443119049;0.16791726648807526;0.5130423903465271;0.31904029846191406;;Supporting the customer transformation /CR Sustainable financing /CR Sustainable investments and capital market products /CR Ensuring data security /CR Maintaining dialogue • Sustainability as an opportunity for the Bank • Financing the energy transition • Supporting the customer transformation • Defending against cybercrime • Focus on customers • Treatment of customers 5.
4;Commerzbank_2022_EN-2;1;0;0.0018356232903897762;0.9981643557548523;0.08125965297222137;0.07579381763935089;0.7584569454193115;0.0844896212220192;0.11629771441221237;0.3740922510623932;0.5096099972724915;;Leading by example /CR Reducing operational emissions /CR Embodying collegiality /CR Promoting diversity and equal opportunity /CR Ensuring integrity and compliance /CR Working for the good of society • Climate protection in our own company • Our responsibility as an employer • Women in management positions • Acting according to ethical values • Social commitment • Environmental protection • Social responsibility • Treatment of employees • Respect for human rights • Anti-corruption About this.
5;Commerzbank_2022_EN-2;1;0;0.9805650115013123;0.01943495310842991;;;;;;;;;report This combined non-financial report for Commerzbank Aktiengesellschaft and the Commerzbank Group1 has been prepared in accordance with the requirements of the German Act on Strengthening Corporate Non-Financial Reporting (CSR- Richtlinie-Umsetzungsgesetz, CS R-RUG).
6;Commerzbank_2022_EN-2;1;0;0.002622892614454031;0.9973771572113037;0.013922566547989845;0.021728048101067543;0.0700032114982605;0.8943462371826172;;;;;Alongside the parent company, it covers in particular the material subsidiaries Commerz Real AG, mBank S.A. and Commerzbank Finance & Covered Bond S.A. As required by law, we provide information in this report on environmental protection, treatment of employees, social responsibility, respect for human rights and the fight against corruption and bribery. As customer focus is another key factor in our success, we also report on the treatment of customers.
7;Commerzbank_2022_EN-2;1;0;0.996258020401001;0.0037420238368213177;;;;;;;;;To identify the topics to report on , we conducted a new materiality analysis of non-financial issues that are key to understanding the 1 Unless stated otherwise, the information in this report relates to the Group. business performance and situation of Commerzbank and that are significantly impacted by our business activities (see section “Key topics analysed”). The description of the business model can be found in the “Structure and orga nisation” section of the (Group) management report.
8;Commerzbank_2022_EN-2;1;0;0.9950035214424133;0.004996516276150942;;;;;;;;;The directives stipulated by Commerzbank Aktiengesellschaft apply to the entire Group becaus e it is defined as the “global functional lead”. If relevant arrangements at the subsidiaries differ from these policies, these arrangements are explained in this report. Commerzbank Finance & Covered Bond S.A.
9;Commerzbank_2022_EN-2;1;0;0.9946185350418091;0.005381394177675247;;;;;;;;;, which as at the end of 2022 had just ten remaining employees and was exclusively managing a run-off portfolio, did not have any additional information to contribute on material non-financial issues in 2022.
